Order Date,Sales,Profit,Category,Region
2016-05-29,23.8875,11.375,Office Supplies,South
2016-07-10,17.6064,1.4672,Office Supplies,West
2017-09-03,44.7468,-68.1856,Office Supplies,Central
2015-12-03,11.289600000000002,3.36,Office Supplies,East
2015-12-07,160.58700000000002,41.2938,Office Supplies,South
2015-12-07,298.11600000000004,70.98,Furniture,South
2014-02-01,492.34499999999997,206.316,Technology,Central
2016-07-14,399.9072,38.0864,Technology,West
2015-12-18,679.1148,-145.5246,Office Supplies,East
2014-05-11,61.0176,7.264,Technology,Central
2014-05-11,105.83160000000001,6.2995,Technology,Central
2014-05-11,69.4176,-84.2928,Furniture,Central
2017-11-19,43.344,13.932,Office Supplies,East
2017-11-19,14.028,6.4128,Office Supplies,East
2015-11-15,262.7856,15.642,Office Supplies,Central
2015-11-15,11.932200000000002,-17.046,Office Supplies,Central
2015-11-15,9.156,-1.744,Office Supplies,Central
2016-04-15,1177.6464,0.0,Furniture,West
2017-09-11,36.2292,6.0382,Furniture,South
2017-11-24,11.3652,2.5707,Office Supplies,Central
2017-06-29,1360.569,310.9872,Office Supplies,West
2014-03-03,20.4288,3.4048,Office Supplies,South
2016-06-10,21.735,9.936,Office Supplies,West
2016-06-10,1402.4640000000002,-217.048,Furniture,West
2016-06-10,34.02,15.552,Office Supplies,West
2017-11-20,44.730000000000004,16.614,Furniture,West
2017-11-20,88.25880000000001,27.3182,Office Supplies,West
2014-09-14,13.65,1.3,Office Supplies,South
2014-09-14,13.784400000000002,3.7743,Furniture,South
2015-12-07,4.158,0.0,Office Supplies,West
2015-12-07,2.7405,1.2006,Office Supplies,West
2017-12-07,393.09479999999996,46.797,Technology,West
2017-10-01,96.432,45.0016,Office Supplies,West
2017-10-01,85.1424,27.3672,Office Supplies,West
2017-10-01,20.412000000000003,9.3312,Office Supplies,West
2017-10-01,473.7096,0.0,Furniture,West
2017-12-28,76.0725,34.776,Office Supplies,East
2017-12-28,14.658000000000001,6.4216,Office Supplies,East
2017-12-28,34.927200000000006,11.2266,Office Supplies,East
2017-12-28,15.592500000000001,4.0095,Technology,East
2016-11-03,9.261000000000001,2.3814,Office Supplies,West
2015-09-18,168.756,78.7528,Office Supplies,West
2015-09-18,20.916000000000004,9.7608,Office Supplies,West
2015-09-18,7.665,2.19,Office Supplies,West
2017-07-20,73.19760000000001,8.714,Office Supplies,Central
2017-07-20,9.2316,-5.7148,Furniture,Central
2015-09-10,54.096000000000004,1.5456,Office Supplies,West
2017-12-01,493.8948,52.9173,Technology,West
2017-12-01,110.8632,9.2386,Technology,West
2017-12-01,32.7096,3.5046,Office Supplies,West
2017-12-01,7.12215,-4.7481,Office Supplies,West
2017-12-01,426.6864,30.4776,Technology,West
2015-07-03,74.52900000000001,4.9686,Furniture,South
2015-07-03,309.67650000000003,144.5157,Office Supplies,South
2016-03-20,89.02320000000002,-20.1362,Technology,West
2016-03-20,21.7728,7.2576,Office Supplies,West
2016-03-20,17.66205,-12.8961,Office Supplies,West
2016-03-20,10.8864,3.6288,Office Supplies,West
2014-01-09,9.8112,1.168,Office Supplies,Central
2014-01-09,32.76,9.75,Technology,Central
2014-08-08,79.926,22.0748,Office Supplies,West
2014-08-08,1259.9748000000002,434.9913,Technology,West
2014-08-08,468.258,55.745,Technology,West
2014-08-08,344.148,91.7728,Furniture,West
2016-07-14,12.2136,1.0178,Office Supplies,East
2016-07-16,151.18110000000001,-28.7964,Technology,East
2016-07-16,519.0948,-115.3544,Technology,East
2016-07-16,6.132,0.73,Office Supplies,East
2014-03-15,149.9148,17.847,Office Supplies,South
2014-03-15,47.9808,5.1408,Furniture,South
2014-03-15,7.5789,-5.5338,Office Supplies,South
2014-03-15,45.34740000000001,-31.6712,Office Supplies,South
2014-03-15,138.4992,47.8152,Office Supplies,South
2014-05-23,3.4461000000000004,-2.6256,Office Supplies,East
2014-05-23,22.2264,2.3814,Office Supplies,East
2014-05-23,57.9474,-10.1178,Technology,East
2016-04-28,388.05480000000006,41.5773,Technology,Central
2016-04-28,16.497600000000002,5.6956,Office Supplies,Central
2016-09-11,8.8704,2.64,Office Supplies,East
2016-09-11,765.3933000000001,-157.9383,Technology,East
2017-11-14,125.937,15.992,Technology,East
2017-11-14,3.8304000000000005,-2.7968,Office Supplies,East
2017-08-18,42.504,15.7872,Furniture,East
2017-08-18,10.437,3.0814,Furniture,East
2017-08-18,112.79520000000001,33.57,Office Supplies,East
2017-08-18,39.805499999999995,10.9939,Technology,East
2017-08-18,92.421,27.2862,Furniture,East
2014-12-26,9.1245,-14.773,Office Supplies,Central
2015-11-29,317.058,87.5684,Furniture,Central
2015-11-29,582.9705,178.901,Office Supplies,Central
2015-11-29,549.654,130.87,Office Supplies,Central
2015-11-29,169.911,46.9278,Office Supplies,Central
2017-09-15,37.338,12.0904,Furniture,East
2017-05-19,102.018,28.1764,Office Supplies,West
2017-12-17,16.002000000000002,5.1435,Office Supplies,West
2017-12-17,13.8915,6.0858,Office Supplies,West
2016-12-11,255.5532,-51.7191,Office Supplies,West
2016-12-11,125.79,29.95,Technology,West
2016-12-11,315.8064,30.0768,Technology,West
2017-09-24,18.774,2.4585,Technology,South
2017-09-24,247.7412,85.5297,Office Supplies,South
2015-10-04,412.587,43.2234,Furniture,South
2016-08-15,19.826100000000004,-13.8468,Office Supplies,West
2016-08-15,128.4444,12.2328,Office Supplies,West
2016-05-20,1101.66,272.792,Furniture,West
2016-05-20,16.1952,5.0128,Office Supplies,West
2016-12-18,19.782,6.0288,Furniture,Central
2017-07-30,346.92,85.904,Office Supplies,West
2017-07-30,27.5625,12.6,Office Supplies,West
2017-06-10,139.14600000000002,54.3332,Technology,Central
2017-07-21,6.804000000000001,3.1752,Office Supplies,East
2017-12-30,219.76500000000001,56.511,Office Supplies,Central
2016-04-01,33.138,9.8625,Office Supplies,West
2016-04-01,31.6512,3.0144,Office Supplies,West
2016-12-11,15.540000000000001,6.068,Furniture,West
2016-12-11,317.4948,22.6782,Technology,West
2016-12-11,331.8,31.6,Technology,West
2016-10-23,398.37,178.318,Office Supplies,East
2017-06-19,102.711,45.9754,Office Supplies,East
2017-06-19,108.27600000000001,10.312,Technology,East
2016-08-22,119.22960000000002,8.5164,Office Supplies,East
2016-08-22,3.4839,-2.6544,Office Supplies,East
2016-08-22,141.00240000000002,45.3222,Office Supplies,East
2016-09-19,736.4406,-50.098,Furniture,Central
2016-09-19,2.4234,-3.462,Office Supplies,Central
2015-08-24,1049.4036,124.929,Office Supplies,Central
2015-08-24,760.2840000000001,-135.765,Office Supplies,Central
2015-08-24,964.72425,-118.1295,Furniture,Central
2015-08-24,2.8602000000000003,-4.2222,Office Supplies,Central
2016-03-26,482.9475,18.398,Office Supplies,East
2016-11-04,11.277000000000001,5.2626,Office Supplies,South
2017-06-08,24.948000000000004,2.079,Office Supplies,Central
2017-06-08,89.3088,28.7064,Office Supplies,Central
2017-06-08,400.6548,28.6182,Technology,Central
2014-12-24,31.878,8.7285,Furniture,East
2017-06-09,25.1748,-14.3856,Furniture,Central
2017-06-09,114.37125,-71.8905,Furniture,Central
2017-06-09,38.169599999999996,11.36,Office Supplies,Central
2017-06-15,20.538,1.7115,Office Supplies,Central
2017-12-05,64.512,16.5888,Office Supplies,Central
2017-12-05,40.845,17.505,Office Supplies,Central
2017-12-05,104.35950000000001,40.7499,Technology,Central
2017-03-18,2.8224000000000005,-7.392,Office Supplies,Central
2017-03-18,29.2068,4.5201,Technology,Central
2017-03-18,86.6502,-41.262,Furniture,Central
2017-03-18,192.1437,-320.2395,Office Supplies,Central
2016-11-19,15.069600000000001,4.6644,Office Supplies,East
2016-11-19,68.208,2.5984,Office Supplies,East
2016-11-19,72.03,18.522,Office Supplies,East
2017-11-04,8399.979,-3839.9904,Technology,South
2017-11-04,175.812,14.651,Office Supplies,South
2014-07-05,503.96850000000006,163.1898,Technology,South
2014-07-05,15.350999999999999,6.8714,Office Supplies,South
2014-07-05,20.412000000000003,9.3312,Office Supplies,South
2017-12-25,201.5832,4.7996,Furniture,East
2014-06-21,109.21050000000001,14.5614,Furniture,South
2014-06-21,299.061,74.0532,Technology,South
2014-06-21,38.682,10.3152,Office Supplies,South
2015-03-28,174.55200000000002,24.936,Technology,West
2015-03-28,35.07,16.032,Office Supplies,West
2015-05-14,208.1856,17.3488,Office Supplies,East
2015-05-14,49.728,17.76,Office Supplies,East
2015-05-14,211.03320000000002,62.8075,Office Supplies,East
2015-05-14,102.5808,31.7512,Office Supplies,East
2015-05-14,2.8308000000000004,0.8088,Office Supplies,East
2015-05-14,19.517400000000002,-13.6312,Office Supplies,East
2015-05-14,5.1408000000000005,-3.4272,Office Supplies,East
2017-09-02,15.8256,4.1448,Furniture,East
2016-11-04,220.374,35.6796,Furniture,West
2015-04-09,388.4076,-13.8717,Furniture,West
2014-09-12,10.8864,3.6288,Office Supplies,South
2014-09-12,175.18200000000002,18.7695,Office Supplies,South
2014-09-12,15.9768,2.2824,Technology,South
2014-12-02,125.958,52.7824,Technology,East
2014-12-02,928.116,-110.49,Furniture,East
2014-12-02,49.056,15.768,Office Supplies,East
2014-04-05,58.254,26.6304,Office Supplies,East
2017-09-03,25.6704,8.8624,Office Supplies,South
2017-05-19,295.407,109.7226,Office Supplies,East
2017-05-19,323.379,89.3142,Technology,East
2017-05-19,314.96850000000006,113.9886,Technology,East
2014-07-01,20.916000000000004,6.972,Office Supplies,West
2014-01-11,10.437,3.0814,Furniture,East
2017-09-24,108.2088,24.4758,Furniture,East
2014-06-02,62.7984,19.4376,Office Supplies,West
2014-06-02,76.98599999999999,21.996,Furniture,West
2016-02-13,154.161,73.41,Office Supplies,West
2016-12-15,1735.5870000000002,231.4116,Furniture,Central
2016-12-15,311.18850000000003,80.0199,Office Supplies,Central
2014-10-07,136.416,21.112,Furniture,East
2016-07-07,47.863200000000006,5.1282,Office Supplies,South
2017-09-16,18.4464,6.3684,Office Supplies,Central
2017-09-16,58.7916,5.5992,Technology,Central
2016-12-03,191.856,84.0512,Office Supplies,East
2016-12-03,420.0336,-153.3456,Furniture,East
2016-12-03,35.3115,10.089,Office Supplies,East
2016-12-03,569.7783,102.4998,Furniture,East
2016-12-03,6.615,3.024,Office Supplies,East
2017-01-21,255.08700000000002,9.7176,Office Supplies,West
2017-01-21,188.9685,86.3856,Technology,West
2017-01-21,104.6808,33.6474,Office Supplies,West
2017-01-21,29.332800000000002,9.4284,Office Supplies,West
2017-01-21,89.22900000000001,18.6956,Furniture,West
2017-01-21,19.656,6.552,Office Supplies,West
2014-09-08,52.479,8.4966,Technology,West
2014-01-04,12.3732,4.2717,Office Supplies,Central
2014-01-04,286.3728,-64.7748,Office Supplies,Central
2014-01-04,3.717,-5.487,Office Supplies,Central
2016-08-27,54.096000000000004,-10.948,Office Supplies,Central
2016-08-27,3.7044,1.1466,Office Supplies,Central
2016-08-27,4.8552,1.6762,Office Supplies,Central
2016-08-27,57.9264,6.2064,Office Supplies,Central
2014-05-27,595.476,-28.356,Furniture,West
2014-05-27,377.286,7.1864,Office Supplies,West
2016-03-20,12.591600000000001,0.8994,Technology,Central
2017-10-02,60.9525,26.703,Office Supplies,Central
2017-10-02,165.627,56.7864,Furniture,Central
2017-10-02,59.829,22.792,Office Supplies,Central
2017-10-02,3.024,1.4112,Office Supplies,Central
2016-04-07,1259.9748000000002,374.9925,Technology,West
2015-12-07,83.91600000000001,28.7712,Furniture,West
2016-09-18,402.6099,-167.3184,Furniture,South
2014-12-29,25.788,6.8768,Office Supplies,Central
2014-12-29,125.79,47.92,Technology,Central
2017-07-23,13.784400000000002,4.2666,Office Supplies,East
2017-09-18,23.855999999999998,10.224,Office Supplies,Central
2015-08-31,61.236000000000004,27.9936,Office Supplies,West
2017-11-03,13.009500000000001,5.6994,Office Supplies,South
2015-02-08,113.3811,-26.9955,Technology,East
2014-01-13,11.927999999999999,5.3392,Office Supplies,South
2014-01-13,53.487,25.47,Office Supplies,South
2014-01-13,679.077,258.696,Technology,South
2014-01-13,5.922,2.7072,Office Supplies,South
2014-01-13,601.2090000000001,34.3548,Office Supplies,South
2014-05-14,326.42400000000004,23.316,Furniture,South
2016-05-19,674.0580000000001,179.7488,Furniture,South
2017-01-30,19.194000000000003,9.14,Office Supplies,Central
2017-01-30,217.35000000000002,51.75,Technology,Central
2017-01-30,33.9675,16.175,Office Supplies,Central
2017-01-30,8.0955,3.4695,Office Supplies,Central
2017-01-30,42.315,10.881,Office Supplies,Central
2017-01-30,36.309,14.5236,Furniture,Central
2014-06-29,34.397999999999996,3.6855,Office Supplies,East
2015-08-21,571.2084000000001,40.8006,Furniture,West
2015-08-21,62.937,28.1718,Office Supplies,West
2015-08-21,25.116000000000003,11.7208,Office Supplies,West
2015-08-21,4.494000000000001,1.926,Office Supplies,West
2015-10-03,33.673500000000004,-22.449,Office Supplies,East
2015-10-03,25.200000000000003,-2.7,Technology,East
2015-10-03,37.264500000000005,-15.6156,Furniture,East
2015-10-03,50.3832,0.5998,Technology,East
2015-05-23,196.02450000000002,87.7443,Office Supplies,South
2017-03-17,18.3288,5.8914,Office Supplies,West
2015-12-12,366.37440000000004,34.8928,Furniture,West
2015-06-26,151.15800000000002,69.1008,Office Supplies,South
2015-06-26,16.191,4.1634,Office Supplies,South
2015-06-26,45.192,21.0896,Office Supplies,South
2015-06-26,349.587,79.9056,Furniture,South
2016-05-20,1432.1580000000001,85.2475,Technology,South
2014-09-20,10.458000000000002,4.5816,Office Supplies,West
2014-09-20,22.806,10.6428,Office Supplies,West
2017-09-21,21.168000000000003,9.8784,Office Supplies,Central
2015-12-24,139.4295,63.7392,Office Supplies,East
2015-12-24,13.608000000000002,6.2208,Office Supplies,East
2015-12-24,22.637999999999998,10.3488,Office Supplies,East
2015-11-27,298.11600000000004,17.745,Furniture,West
2017-02-20,23.3415,7.3359,Furniture,West
2017-02-20,226.7664,18.8972,Technology,West
2016-08-18,373.086,99.4896,Office Supplies,East
2016-03-12,13.608000000000002,6.2208,Office Supplies,South
2017-04-22,19.194000000000003,6.2152,Furniture,West
2014-11-01,45.3348,4.3176,Office Supplies,West
2014-11-01,2083.1664,247.996,Technology,West
2015-02-03,29.82,11.076,Furniture,Central
2015-02-03,157.4685,50.9898,Technology,Central
2014-10-13,12.096,3.2256,Office Supplies,West
2014-10-13,1363.4775,311.652,Furniture,West
2014-10-13,224.61599999999999,62.0368,Office Supplies,West
2014-10-13,27.069000000000003,2.578,Technology,West
2017-05-14,19.194000000000003,6.2152,Furniture,West
2017-05-14,1469.9265,601.9699,Technology,West
2015-03-20,54.43200000000001,24.8832,Office Supplies,Central
2016-09-15,5.6112,1.8704,Office Supplies,East
2014-06-28,43.5456,14.5152,Office Supplies,East
2014-06-28,3.3264000000000005,-2.4288,Office Supplies,East
2014-06-28,1289.88825,0.0,Furniture,East
2014-06-28,32.640299999999996,-22.7964,Office Supplies,East
2014-06-28,352.296,117.432,Office Supplies,East
2017-06-20,251.9685,71.991,Technology,East
2017-06-20,10.311,4.8118,Office Supplies,East
2014-05-09,71.19,4.068,Technology,West
2014-05-09,176.3685,40.3128,Technology,West
2017-08-21,36.75,16.8,Office Supplies,Central
2017-08-21,39.102000000000004,10.7996,Office Supplies,Central
2017-08-21,16.044,7.4872,Office Supplies,Central
2017-06-16,317.058,90.588,Furniture,South
2017-06-16,189.693,50.5848,Office Supplies,South
2017-06-16,201.579,51.8346,Technology,South
2017-06-16,69.2895,17.1574,Technology,South
2016-07-23,36.976800000000004,2.6412,Office Supplies,South
2016-07-23,24.880800000000004,6.5164,Office Supplies,South
2016-07-23,278.74875000000003,-111.4995,Technology,South
2014-09-08,53.7432,-79.3352,Office Supplies,Central
2017-11-04,10.1472,3.2616,Office Supplies,South
2016-03-07,22.1256,1.5804,Technology,Central
2015-11-20,63.472500000000004,16.3215,Office Supplies,East
2015-11-20,12.096,3.3408,Office Supplies,East
2015-11-20,195.3504,9.3024,Furniture,East
2016-11-07,39.312,11.7,Office Supplies,West
2016-11-07,28.3248,8.7672,Office Supplies,West
2016-11-07,11.927999999999999,3.2944,Office Supplies,West
2016-11-07,15.350999999999999,6.8714,Office Supplies,West
2015-10-13,87.906,23.4416,Technology,South
2015-10-13,302.337,77.7438,Furniture,South
2017-01-01,51.3408,8.5568,Furniture,East
2014-02-07,121.128,49.6048,Technology,East
2016-06-20,5.418,1.3416,Office Supplies,West
2016-06-20,40.824000000000005,18.6624,Office Supplies,West
2016-05-28,195.174,50.1876,Office Supplies,South
2016-02-19,46.683,14.6718,Furniture,East
2016-02-19,255.08700000000002,9.7176,Office Supplies,East
2014-08-03,41.958000000000006,18.7812,Office Supplies,East
2014-08-03,107.415,26.598,Office Supplies,East
2014-08-03,22.428,5.7672,Office Supplies,East
2017-04-10,7.990500000000001,3.5767,Office Supplies,East
2017-04-10,7.518000000000001,3.58,Office Supplies,East
2014-06-09,7.728000000000001,0.1472,Office Supplies,West
2014-06-09,24.255000000000003,10.626,Office Supplies,West
2016-01-05,201.0456,40.6878,Technology,South
2016-01-05,5.510400000000001,0.5904,Office Supplies,South
2016-01-05,62.1432,5.1786,Technology,South
2014-01-10,3.0345000000000004,1.3583,Office Supplies,South
2014-01-10,54.537,21.2954,Furniture,South
2016-09-29,16.7328,5.1792,Office Supplies,East
2014-04-06,47.155499999999996,-35.928,Office Supplies,East
2016-09-03,1198.5435,-760.98,Office Supplies,East
2016-09-03,294.8211,-46.797,Technology,East
2015-10-19,36.162,17.22,Office Supplies,East
2014-12-10,11.927999999999999,5.2256,Office Supplies,East
2014-12-10,111.6612,37.2204,Office Supplies,East
2017-08-25,201.768,67.256,Office Supplies,South
2016-01-17,338.7195,64.518,Furniture,East
2016-01-17,31.4895,13.1956,Technology,East
2016-01-17,390.56850000000003,66.9546,Technology,East
2014-09-17,6.1866,-4.1244,Office Supplies,East
2017-11-30,71.8956,23.1093,Office Supplies,East
2017-11-30,1305.045,262.39,Furniture,East
